,Country/Region,Province/State,date,Confirmed,Deaths,Recovered,t2m,q2m,sp,tp,uvb,ssrd
1305,Italy,Liguria,2019-11-10,,,,280.29562,0.005492598,94623.03,7.9399695e-05,25986.643,231093.48
1306,Italy,Liguria,2019-11-11,,,,280.1123,0.005633991,94748.87,0.0007392581,11317.901,80663.15
1307,Italy,Liguria,2019-11-12,,,,280.87454,0.0050546643,93767.93,0.00011567326,27389.76,259226.62
1308,Italy,Liguria,2019-11-13,,,,281.12103,0.0041583427,93722.87,1.13969045e-05,39309.94,410003.47
1309,Italy,Liguria,2019-11-14,,,,278.43488,0.0049271663,94162.1,0.0011047588,16221.203,137481.2
1310,Italy,Liguria,2019-11-15,,,,278.01443,0.00528892,93810.37,0.0011341776,21585.844,179322.75
1311,Italy,Liguria,2019-11-16,,,,277.95264,0.005069137,94602.5,0.00023628159,28403.932,267117.53
1312,Italy,Liguria,2019-11-17,,,,278.55325,0.0050778706,94020.6,0.0007138128,23522.217,221110.33
1313,Italy,Liguria,2019-11-18,,,,277.5622,0.0050024446,94730.71,0.00095397444,16224.87,140918.9
1314,Italy,Liguria,2019-11-19,,,,278.54532,0.005352866,94926.625,0.0013038936,11637.109,96133.5
1315,Italy,Liguria,2019-11-20,,,,280.7343,0.006164742,94970.09,0.00013341675,18957.287,172200.23
1316,Italy,Liguria,2019-11-21,,,,280.89297,0.0065259277,94802.164,0.00014029427,22923.484,207052.5
1317,Italy,Liguria,2019-11-22,,,,280.84283,0.0064253006,94720.96,0.0009050155,14094.026,125236.375
1318,Italy,Liguria,2019-11-23,,,,281.3843,0.0067120367,93968.0,0.0033586968,3195.056,22620.385
1319,Italy,Liguria,2019-11-24,,,,282.04807,0.006991724,94159.555,0.0015097425,8389.3545,61106.01
1320,Italy,Liguria,2019-11-25,,,,283.8299,0.0071496903,94565.96,0.00026499454,20506.787,197073.23
1321,Italy,Liguria,2019-11-26,,,,283.63852,0.0072594695,94624.6,2.6117648e-05,25390.986,230136.38
1322,Italy,Liguria,2019-11-27,,,,283.15723,0.0076046786,94166.9,0.00059965096,15009.722,127813.31
1323,Italy,Liguria,2019-11-28,,,,282.74112,0.0065916176,94156.98,1.1359859e-05,29831.771,301744.56
1324,Italy,Liguria,2019-11-29,,,,282.72437,0.0058885035,94603.73,6.869798e-07,29053.291,292318.03
1325,Italy,Liguria,2019-11-30,,,,281.23514,0.0051181545,95389.055,2.3582381e-06,31067.916,319820.03
1326,Italy,Liguria,2019-12-01,,,,279.2108,0.005732212,95386.46,0.0011998137,6340.9897,52414.51
1327,Italy,Liguria,2019-12-02,,,,280.37094,0.005565128,95125.4,0.00026909416,22422.068,209804.77
1328,Italy,Liguria,2019-12-03,,,,280.49472,0.0051774695,95731.31,1.7439246e-05,23965.678,243966.88
1329,Italy,Liguria,2019-12-04,,,,277.87076,0.0038672027,95760.66,9.591587e-07,25886.459,260787.62
1330,Italy,Liguria,2019-12-05,,,,278.15808,0.0034629523,95912.44,2.2732031e-07,23487.365,213053.38
1331,Italy,Liguria,2019-12-06,,,,278.9448,0.0043374747,95869.27,3.9780407e-06,22116.314,200259.42
1332,Italy,Liguria,2019-12-07,,,,280.49973,0.0054730624,95518.336,1.36814915e-05,23477.729,235491.38
1333,Italy,Liguria,2019-12-08,,,,281.0471,0.006101698,95467.625,4.313987e-05,19456.32,182715.61
1334,Italy,Liguria,2019-12-09,,,,281.40463,0.005605746,94554.77,2.7533286e-05,24703.783,243302.42
1335,Italy,Liguria,2019-12-10,,,,280.31595,0.0028358928,95324.336,0.0,28600.93,309213.9
1336,Italy,Liguria,2019-12-11,,,,277.59753,0.0035278685,95090.305,1.7986089e-05,24375.256,244438.92
1337,Italy,Liguria,2019-12-12,,,,276.8917,0.0041560787,94046.75,0.00012907754,26958.229,272590.4
1338,Italy,Liguria,2019-12-13,,,,276.71304,0.0042742533,92881.25,0.0001595445,19232.725,166988.25
1339,Italy,Liguria,2019-12-14,,,,280.75076,0.00477872,93994.23,0.0,28244.78,288637.94
1340,Italy,Liguria,2019-12-15,,,,281.2967,0.006381193,95088.06,8.951862e-05,18405.682,172924.2
1341,Italy,Liguria,2019-12-16,,,,281.0518,0.0061935917,95533.44,0.00016708858,12481.481,113125.1
1342,Italy,Liguria,2019-12-17,,,,281.59872,0.0065923207,95388.13,0.00042569079,11625.94,102002.31
1343,Italy,Liguria,2019-12-18,,,,282.46738,0.0068094158,95766.875,0.00024224323,10054.131,88723.805
1344,Italy,Liguria,2019-12-19,,,,282.70248,0.0070386925,95528.77,0.00023138907,10718.954,89860.79
1345,Italy,Liguria,2019-12-20,,,,283.4667,0.007906581,94235.52,0.0021993087,4407.9507,33625.465
1346,Italy,Liguria,2019-12-21,,,,282.87213,0.007057546,93219.65,0.00039443516,24154.584,237711.7
1347,Italy,Liguria,2019-12-22,,,,282.93887,0.0056158337,92897.5,0.0004317709,26795.541,273209.75
1348,Italy,Liguria,2019-12-23,,,,283.4998,0.0032867156,94462.79,0.0,27579.197,296822.84
1349,Italy,Liguria,2019-12-24,,,,281.0432,0.004380431,95294.56,2.1316938e-08,27326.64,278529.34
1350,Italy,Liguria,2019-12-25,,,,281.25388,0.0046462524,95259.54,7.1142696e-09,27353.209,287945.9
1351,Italy,Liguria,2019-12-26,,,,279.7524,0.0042458125,95737.31,0.0,26671.045,268225.84
1352,Italy,Liguria,2019-12-27,,,,278.81454,0.004120748,95817.22,5.420013e-06,22075.906,218583.42
1353,Italy,Liguria,2019-12-28,,,,278.4078,0.004214469,96490.836,5.8256813e-07,26857.969,278670.16
1354,Italy,Liguria,2019-12-29,,,,277.84592,0.0043103215,96756.164,1.3965543e-05,22605.662,227225.3
1355,Italy,Liguria,2019-12-30,,,,277.14938,0.0037275497,96888.28,3.9076744e-07,23710.432,234105.83
1356,Italy,Liguria,2019-12-31,,,,278.4279,0.004336562,96627.02,0.0,27733.068,283683.6
1357,Italy,Liguria,2020-01-01,,,,279.1113,0.0045789895,96615.52,8.4388176e-08,27071.463,278086.78
1358,Italy,Liguria,2020-01-02,,,,278.2728,0.0045137615,96692.164,7.4239347e-07,26182.977,259743.2
1359,Italy,Liguria,2020-01-03,,,,279.86307,0.005538845,96299.82,4.6403147e-06,22074.688,206506.0
1360,Italy,Liguria,2020-01-04,,,,281.00253,0.004783775,96001.99,9.618234e-07,28175.271,287400.53
1361,Italy,Liguria,2020-01-05,,,,279.959,0.0040898155,96288.836,1.0125546e-07,28732.842,297036.75
1362,Italy,Liguria,2020-01-06,,,,278.1186,0.0044851024,96532.46,4.1761023e-06,28277.922,288577.88
1363,Italy,Liguria,2020-01-07,,,,277.08572,0.0044008745,96163.44,8.6892396e-07,24160.025,230042.98
1364,Italy,Liguria,2020-01-08,,,,278.7286,0.0037082455,96549.54,0.0,29481.162,312852.3
1365,Italy,Liguria,2020-01-09,,,,279.18735,0.004880458,96266.29,1.8392326e-06,29539.016,307648.66
1366,Italy,Liguria,2020-01-10,,,,279.36618,0.005262327,96009.57,3.0978917e-05,20791.943,197108.44
1367,Italy,Liguria,2020-01-11,,,,279.58017,0.0041679465,96315.18,2.530093e-08,30245.883,313851.78
1368,Italy,Liguria,2020-01-12,,,,279.12906,0.0039631184,96314.56,0.0,30637.336,324510.47
1369,Italy,Liguria,2020-01-13,,,,277.04663,0.0041150395,96061.81,4.6907876e-06,28790.46,288547.16
1370,Italy,Liguria,2020-01-14,,,,277.85513,0.0046934383,96049.35,2.4112096e-05,20238.252,187228.19
1371,Italy,Liguria,2020-01-15,,,,278.72958,0.0051215175,96333.414,5.574038e-05,13255.026,118122.34
1372,Italy,Liguria,2020-01-16,,,,279.12726,0.0052400357,96529.6,3.1730135e-05,14815.184,120902.22
1373,Italy,Liguria,2020-01-17,,,,279.8455,0.005502993,96030.375,0.0003240871,19928.271,175763.88
1374,Italy,Liguria,2020-01-18,,,,279.2407,0.004755139,95771.9,0.00020145434,29301.266,303116.72
1375,Italy,Liguria,2020-01-19,,,,276.9566,0.0037739265,96182.97,5.7756308e-05,25792.896,234875.95
1376,Italy,Liguria,2020-01-20,,,,277.92966,0.0029384505,97193.62,7.635242e-06,30431.62,303990.06
1377,Italy,Liguria,2020-01-21,,,,277.7554,0.0026980455,97361.195,1.476405e-06,26289.568,257699.83
1378,Italy,Liguria,2020-01-22,,,,279.74673,0.0034732425,96828.5,0.0,30700.266,310985.25
1379,Italy,Liguria,2020-01-23,,,,279.72714,0.004866013,96460.04,5.6528694e-07,29479.67,284854.97
1380,Italy,Liguria,2020-01-24,,,,278.71152,0.0043262444,96116.1,0.0003842305,20611.992,183176.05
1381,Italy,Liguria,2020-01-25,,,,278.7075,0.0047648516,95850.25,0.0003019074,19788.105,185730.38
1382,Italy,Liguria,2020-01-26,,,,278.84982,0.0049576163,95640.25,2.3183593e-05,31771.625,310769.0
1383,Italy,Liguria,2020-01-27,,,,280.16025,0.005825235,95385.84,4.815582e-05,27465.305,251223.42
1384,Italy,Liguria,2020-01-28,,,,281.39627,0.005718387,94553.56,8.595918e-05,31203.916,314785.1
1385,Italy,Liguria,2020-01-29,,,,281.74362,0.0042825476,94801.57,1.8054465e-06,38454.355,394371.28
1386,Italy,Liguria,2020-01-30,,,,280.50204,0.0053278916,95464.125,2.4465844e-05,27025.18,240077.67
1387,Italy,Liguria,2020-01-31,,,,280.87912,0.00618914,95536.586,3.529865e-05,29457.365,282500.84
1388,Italy,Liguria,2020-02-01,,,,282.6693,0.0070425733,95472.66,0.00015300034,34134.234,302658.66
1389,Italy,Liguria,2020-02-02,,,,282.44388,0.006827613,95569.164,3.0572137e-05,32253.562,285217.9
1390,Italy,Liguria,2020-02-03,,,,284.2374,0.006833034,95426.82,5.573215e-06,37221.062,356140.84
1391,Italy,Liguria,2020-02-04,,,,283.34256,0.0039327564,94776.47,1.0120734e-05,41037.14,421189.75
1392,Italy,Liguria,2020-02-05,,,,280.70242,0.0019878924,95741.34,0.0,43068.637,460768.84
1393,Italy,Liguria,2020-02-06,,,,278.55478,0.0030446157,96354.5,0.0,41011.434,406336.5
1394,Italy,Liguria,2020-02-07,,,,278.78183,0.0040398017,96185.32,2.797848e-07,44375.934,458655.1
1395,Italy,Liguria,2020-02-08,,,,279.054,0.0048085838,96340.94,5.6120466e-06,37725.207,347234.03
1396,Italy,Liguria,2020-02-09,,,,279.5356,0.005268916,96404.56,2.6008993e-05,31690.518,291376.6
1397,Italy,Liguria,2020-02-10,,,,282.77222,0.006263575,95291.85,0.00013872217,41012.355,389377.6
1398,Italy,Liguria,2020-02-11,,,,284.81442,0.0056387545,94809.055,1.6316254e-07,45024.25,452860.78
1399,Italy,Liguria,2020-02-12,,,,282.46066,0.0032348733,95410.52,0.0,48382.832,500858.75
1400,Italy,Liguria,2020-02-13,,,,280.19064,0.005110057,95410.125,0.00014303639,42784.746,423995.12
1401,Italy,Liguria,2020-02-14,,,,281.90146,0.004617264,95447.875,1.1667712e-05,48876.137,499954.0
1402,Italy,Liguria,2020-02-15,,,,281.14404,0.004723072,96263.54,0.0,50348.613,510013.53
1403,Italy,Liguria,2020-02-16,,,,281.22397,0.0060460293,96374.85,4.2379757e-05,32779.15,313596.12
1404,Italy,Liguria,2020-02-17,,,,282.62198,0.007029947,96049.46,0.00013831789,26985.596,227085.48
1405,Italy,Liguria,2020-02-18,,,,282.80737,0.0060520004,95950.09,8.873981e-05,46105.45,437664.62
1406,Italy,Liguria,2020-02-19,,,,282.17657,0.005054033,95702.06,2.3272974e-05,50008.62,493208.66
1407,Italy,Liguria,2020-02-20,,,,280.48132,0.0040370165,95956.78,0.0,54006.027,538336.0
1408,Italy,Liguria,2020-02-21,,,,281.20654,0.005167401,96010.414,1.0337681e-06,54576.5,543527.94
1409,Italy,Liguria,2020-02-22,,,,281.15332,0.0050892816,96617.086,4.661787e-08,56208.625,552501.56
1410,Italy,Liguria,2020-02-23,,,,281.80823,0.006490798,96326.69,1.3812988e-05,42795.89,384715.1
1411,Italy,Liguria,2020-02-24,0.0,0.0,0.0,282.75858,0.0068916976,95690.85,1.6020638e-05,51195.19,477480.25
1412,Italy,Liguria,2020-02-25,1.0,0.0,0.0,283.45776,0.0070843124,94666.47,5.9854185e-05,43132.598,393316.6
1413,Italy,Liguria,2020-02-26,11.0,0.0,0.0,281.2697,0.003397547,93950.97,2.8527807e-05,55039.348,531946.44
1414,Italy,Liguria,2020-02-27,19.0,0.0,0.0,279.15417,0.0033830951,94471.71,4.4525415e-05,52164.62,502126.0
1415,Italy,Liguria,2020-02-28,19.0,0.0,0.0,280.6239,0.0032640807,95152.56,1.5547913e-08,61917.75,620806.06
1416,Italy,Liguria,2020-02-29,,0.0,4.0,280.07068,0.005198036,95082.21,0.00012425618,33007.312,294478.62
1417,Italy,Liguria,2020-03-01,,0.0,4.0,280.3762,0.0060195657,94248.914,0.00022782003,26446.072,205393.25
1418,Italy,Liguria,2020-03-02,22.0,0.0,4.0,279.74472,0.0059496206,93317.23,0.0013296938,15632.031,117897.71
1419,Italy,Liguria,2020-03-03,24.0,1.0,4.0,281.29623,0.004271765,93598.586,4.0050003e-05,63254.312,616057.2
1420,Italy,Liguria,2020-03-04,26.0,1.0,4.0,280.90228,0.0037967116,94695.414,6.9530474e-06,63005.387,612817.44
1421,Italy,Liguria,2020-03-05,28.0,3.0,4.0,279.1547,0.00545245,94352.48,0.00083301123,22988.383,174348.44
1422,Italy,Liguria,2020-03-06,32.0,3.0,5.0,278.87637,0.0049990104,93716.12,9.865182e-05,55344.7,500665.75
1423,Italy,Liguria,2020-03-07,51.0,4.0,5.0,281.67847,0.0033342727,94819.75,1.3110176e-06,69720.38,691255.3
1424,Italy,Liguria,2020-03-08,78.0,6.0,5.0,280.96237,0.0038710062,95541.305,0.0,69664.31,685455.6
1425,Italy,Liguria,2020-03-09,109.0,7.0,5.0,279.72568,0.005421456,94974.76,0.00028477868,28666.771,240165.86
1426,Italy,Liguria,2020-03-10,141.0,8.0,5.0,282.0495,0.0046956358,95396.19,0.0,63290.363,584401.1
1427,Italy,Liguria,2020-03-11,194.0,8.0,5.0,282.97208,0.006427364,95636.23,5.9578e-06,68538.98,639874.7
1428,Italy,Liguria,2020-03-12,274.0,11.0,20.0,283.36597,0.0075457613,95667.23,3.4400833e-05,45352.637,390687.16
1429,Italy,Liguria,2020-03-13,345.0,17.0,24.0,284.1379,0.0078774225,95248.04,2.597099e-05,45246.47,406016.34
1430,Italy,Liguria,2020-03-14,463.0,27.0,,282.86282,0.006840022,95300.49,1.5259151e-05,36518.027,311348.72
1431,Italy,Liguria,2020-03-15,559.0,33.0,33.0,281.6429,0.004897406,95807.28,1.6608587e-08,66085.76,639848.3
1432,Italy,Liguria,2020-03-16,667.0,50.0,42.0,281.77985,0.0042549367,96114.99,0.0,77985.09,763817.44
1433,Italy,Liguria,2020-03-17,778.0,60.0,57.0,282.5933,0.0047663576,96549.586,0.0,73944.445,688104.1
1434,Italy,Liguria,2020-03-18,887.0,73.0,70.0,283.7828,0.0052436613,96359.586,0.0,81112.16,778632.44
1435,Italy,Liguria,2020-03-19,,,,285.33734,0.0052547506,96110.15,0.0,82142.555,793123.3
1436,Italy,Liguria,2020-03-20,,,,283.66824,0.0056906156,95810.04,3.2549826e-05,69999.33,650305.7
1437,Italy,Liguria,2020-03-21,,,,283.2701,0.005687703,95204.4,8.878091e-07,79466.15,745714.3
1438,Italy,Liguria,2020-03-22,,,,283.00613,0.0061296285,95239.375,0.00012381683,48620.23,444447.9
1439,Italy,Liguria,2020-03-23,,,,nan,nan,nan,9.160489e-06,578.9025,4739.566
1440,Italy,Lombardy,2019-11-01,,,,281.99408,0.006552828,93067.65,4.603585e-05,24488.363,218059.7
1441,Italy,Lombardy,2019-11-02,,,,281.60245,0.0069823232,92213.91,0.0002808987,11781.543,91923.695
1442,Italy,Lombardy,2019-11-03,,,,281.70523,0.007408767,91009.66,0.0017395471,4906.6855,33881.805
1443,Italy,Lombardy,2019-11-04,,,,281.9719,0.006606923,91320.14,6.4113134e-05,39925.812,380899.78
1444,Italy,Lombardy,2019-11-05,,,,282.0505,0.0072404686,91276.63,0.00070480496,25893.479,228235.81
1445,Italy,Lombardy,2019-11-06,,,,279.3681,0.0059608663,91736.47,0.0002610991,24884.424,220529.17
1446,Italy,Lombardy,2019-11-07,,,,278.6967,0.005540034,92067.66,0.0003841854,24654.375,220926.89
1447,Italy,Lombardy,2019-11-08,,,,279.2166,0.006003482,91735.15,0.000909375,16178.726,119251.46
1448,Italy,Lombardy,2019-11-09,,,,277.86484,0.0048871795,92185.89,1.2507369e-05,40784.707,391007.12
1449,Italy,Lombardy,2019-11-10,,,,275.90915,0.0042497376,92416.82,7.121346e-06,36044.56,349097.38
1450,Italy,Lombardy,2019-11-11,,,,276.81555,0.004714835,92605.03,0.00051788776,11851.779,96701.75
1451,Italy,Lombardy,2019-11-12,,,,278.38135,0.0054249805,91610.19,0.00050277996,13865.427,115115.92
1452,Italy,Lombardy,2019-11-13,,,,277.3059,0.003791602,91428.28,0.00016422018,37062.293,372811.16
1453,Italy,Lombardy,2019-11-14,,,,276.16522,0.003832789,92031.984,0.00023041031,26914.75,252444.28
1454,Italy,Lombardy,2019-11-15,,,,278.38586,0.005691519,91590.53,0.0014619132,8773.459,63378.266
1455,Italy,Lombardy,2019-11-16,,,,277.92972,0.005242879,92387.625,0.00026944865,25220.732,230261.44
1456,Italy,Lombardy,2019-11-17,,,,277.448,0.005331202,91792.18,0.0015116758,7880.3574,54812.168
1457,Italy,Lombardy,2019-11-18,,,,276.60764,0.0048471987,92519.72,0.00033952174,27999.168,240489.36
1458,Italy,Lombardy,2019-11-19,,,,278.48856,0.005574344,92807.77,0.0011762979,8865.4795,53823.68
1459,Italy,Lombardy,2019-11-20,,,,279.42596,0.005820689,92680.28,4.0969164e-05,25520.861,223790.0
1460,Italy,Lombardy,2019-11-21,,,,279.06406,0.0057716873,92533.69,0.00014082907,21222.234,176327.36
1461,Italy,Lombardy,2019-11-22,,,,279.3227,0.0058686156,92529.47,0.00040950094,12829.843,92485.86
1462,Italy,Lombardy,2019-11-23,,,,280.92413,0.0063270163,92014.84,0.001496298,6854.1284,47971.484
1463,Italy,Lombardy,2019-11-24,,,,281.5728,0.006649294,92129.016,0.000723702,9874.536,73927.91
1464,Italy,Lombardy,2019-11-25,,,,282.30402,0.0066360068,92371.99,4.2625372e-05,27554.875,254466.22
1465,Italy,Lombardy,2019-11-26,,,,280.21506,0.0059373826,92349.18,7.5236553e-06,25685.66,226552.48
1466,Italy,Lombardy,2019-11-27,,,,280.03342,0.006430328,91920.72,0.00082695426,5910.0444,40671.56
1467,Italy,Lombardy,2019-11-28,,,,279.30453,0.0058918237,91841.32,1.630008e-05,23602.568,218632.88
1468,Italy,Lombardy,2019-11-29,,,,277.44766,0.0049354304,92299.04,1.3117596e-05,24810.066,229233.69
1469,Italy,Lombardy,2019-11-30,,,,276.51242,0.0042298744,93107.11,1.7454149e-06,29638.848,302772.62
1470,Italy,Lombardy,2019-12-01,,,,277.06076,0.0049693417,93177.555,0.0004592914,9151.634,68329.266
1471,Italy,Lombardy,2019-12-02,,,,277.51108,0.004846336,92926.61,0.00013055638,28053.918,263335.9
1472,Italy,Lombardy,2019-12-03,,,,276.25067,0.0040785205,93601.125,1.6809418e-05,24773.459,233259.22
1473,Italy,Lombardy,2019-12-04,,,,274.09033,0.0032592278,93686.625,2.612972e-06,26297.385,261218.39
1474,Italy,Lombardy,2019-12-05,,,,273.24753,0.0031320348,93762.07,8.879902e-08,27654.07,280653.5
1475,Italy,Lombardy,2019-12-06,,,,273.19592,0.0032412666,93593.055,6.280391e-08,25793.527,250992.31
1476,Italy,Lombardy,2019-12-07,,,,275.56577,0.0037638438,93195.17,7.5898913e-07,25667.24,253361.0
1477,Italy,Lombardy,2019-12-08,,,,275.48264,0.0040173028,93171.945,3.1208835e-06,22570.889,233081.19
1478,Italy,Lombardy,2019-12-09,,,,276.9107,0.004748154,92246.64,1.3133434e-05,20336.607,189834.39
1479,Italy,Lombardy,2019-12-10,,,,275.41833,0.0027891584,93061.57,4.9973823e-06,26637.643,280220.72
1480,Italy,Lombardy,2019-12-11,,,,273.92694,0.0029468331,92818.43,1.1164393e-05,24850.365,245204.75
1481,Italy,Lombardy,2019-12-12,,,,272.9674,0.0036512034,91778.75,0.00016905258,18655.898,157439.64
1482,Italy,Lombardy,2019-12-13,,,,272.2057,0.003522041,90608.41,0.00022142883,12904.094,100881.36
1483,Italy,Lombardy,2019-12-14,,,,275.32544,0.0035820997,91629.71,9.613462e-06,26063.059,262245.12
1484,Italy,Lombardy,2019-12-15,,,,276.2511,0.0040695663,92822.64,1.5195731e-05,19284.434,182181.28
1485,Italy,Lombardy,2019-12-16,,,,278.32043,0.0053360956,93308.13,7.575557e-05,9334.038,77338.27
1486,Italy,Lombardy,2019-12-17,,,,279.80154,0.0059578684,93222.195,0.00037668148,9179.934,69407.375
1487,Italy,Lombardy,2019-12-18,,,,280.2895,0.006416374,93565.8,0.0003807328,10716.083,77613.12
1488,Italy,Lombardy,2019-12-19,,,,280.3237,0.0062478576,93309.11,8.302354e-05,13522.387,116268.555
1489,Italy,Lombardy,2019-12-20,,,,280.25098,0.0062340847,92025.984,0.0014532778,4401.255,30142.945
1490,Italy,Lombardy,2019-12-21,,,,278.9365,0.0059323926,90946.125,0.0005844391,13569.247,121377.29
1491,Italy,Lombardy,2019-12-22,,,,278.41656,0.0050830664,90578.09,0.00033262663,23159.627,216998.97
1492,Italy,Lombardy,2019-12-23,,,,278.1015,0.0037493764,92005.83,1.2652668e-05,25441.865,261864.47
1493,Italy,Lombardy,2019-12-24,,,,277.05118,0.003735505,92881.72,2.350199e-05,19599.947,177055.81
1494,Italy,Lombardy,2019-12-25,,,,277.33472,0.0036652712,92927.555,4.8281445e-06,24690.062,256400.92
1495,Italy,Lombardy,2019-12-26,,,,275.22958,0.0034490258,93446.91,5.2571e-07,25402.371,259880.86
1496,Italy,Lombardy,2019-12-27,,,,275.06494,0.003686154,93523.93,6.778118e-06,22064.197,207009.31
1497,Italy,Lombardy,2019-12-28,,,,274.10568,0.0036128263,94219.61,1.3450682e-05,22605.508,229189.0
1498,Italy,Lombardy,2019-12-29,,,,273.155,0.0032834646,94480.0,3.7567272e-06,23832.72,237127.44
1499,Italy,Lombardy,2019-12-30,,,,273.51205,0.0034086509,94657.516,1.7475536e-06,23248.705,226213.77
1500,Italy,Lombardy,2019-12-31,,,,273.96283,0.0033041264,94283.79,0.0,25995.914,264513.4
1501,Italy,Lombardy,2020-01-01,,,,274.3349,0.0032275745,94328.91,0.0,26262.814,273156.78
1502,Italy,Lombardy,2020-01-02,,,,273.99075,0.0031725715,94390.14,5.62286e-08,24362.207,244838.11
1503,Italy,Lombardy,2020-01-03,,,,273.89206,0.0035070044,93946.086,4.357382e-08,22823.322,212021.95
1504,Italy,Lombardy,2020-01-04,,,,275.67145,0.0036707085,93661.72,2.1036594e-06,23578.777,225904.39
1505,Italy,Lombardy,2020-01-05,,,,275.6466,0.0031988972,94027.516,1.4623058e-07,26568.123,276587.4
1506,Italy,Lombardy,2020-01-06,,,,273.73578,0.003304028,94223.086,0.0,26784.518,276014.28
1507,Italy,Lombardy,2020-01-07,,,,272.16174,0.003167759,93916.5,3.2197457e-07,24033.338,240531.56
1508,Italy,Lombardy,2020-01-08,,,,272.27246,0.0028600327,94261.68,3.3734572e-08,27529.783,287347.22
1509,Italy,Lombardy,2020-01-09,,,,274.73813,0.003339695,93917.734,1.06864945e-07,26970.354,268025.22
1510,Italy,Lombardy,2020-01-10,,,,274.86823,0.0037777806,93662.664,2.771452e-06,21064.049,205628.81
1511,Italy,Lombardy,2020-01-11,,,,274.6066,0.0033354203,94049.57,1.2936329e-07,27570.959,290268.38
1512,Italy,Lombardy,2020-01-12,,,,273.69205,0.0030413577,94029.28,2.8112144e-09,28461.516,301137.12
1513,Italy,Lombardy,2020-01-13,,,,273.42932,0.003041324,93757.25,6.59454e-07,25377.352,249582.69
1514,Italy,Lombardy,2020-01-14,,,,273.46646,0.003288211,93722.69,1.039093e-06,22029.566,209619.36
1515,Italy,Lombardy,2020-01-15,,,,275.18945,0.0038120588,93989.914,2.2694392e-06,17560.518,161287.3
1516,Italy,Lombardy,2020-01-16,,,,275.18396,0.0037203347,94197.914,1.0264382e-07,26469.408,258661.83
1517,Italy,Lombardy,2020-01-17,,,,275.0619,0.003688824,93705.766,6.470917e-05,24749.0,254969.97
1518,Italy,Lombardy,2020-01-18,,,,275.3289,0.004164733,93488.625,0.00035260912,23060.477,194065.56
1519,Italy,Lombardy,2020-01-19,,,,272.82162,0.0029026554,93986.19,4.8183632e-05,27723.287,272510.28
1520,Italy,Lombardy,2020-01-20,,,,272.64676,0.0022308615,95049.81,1.6310478e-06,31493.785,325910.56
1521,Italy,Lombardy,2020-01-21,,,,272.73325,0.0024656025,95164.05,0.0,32121.271,325810.94
1522,Italy,Lombardy,2020-01-22,,,,274.04556,0.0027121266,94513.46,1.6875909e-08,32780.516,333767.97
1523,Italy,Lombardy,2020-01-23,,,,274.56824,0.0029270025,94224.16,0.0,33047.332,337085.44
1524,Italy,Lombardy,2020-01-24,,,,274.56482,0.0031326476,93872.66,3.4817433e-05,31801.785,315444.88
1525,Italy,Lombardy,2020-01-25,,,,275.83075,0.003935025,93591.71,5.7818084e-05,27566.111,248772.56
1526,Italy,Lombardy,2020-01-26,,,,276.14676,0.004241923,93312.84,2.4072879e-06,29576.893,273919.5
1527,Italy,Lombardy,2020-01-27,,,,275.99094,0.004044376,93045.92,4.6576457e-05,33777.047,333575.66
1528,Italy,Lombardy,2020-01-28,,,,276.74075,0.004967203,92136.41,0.00015021594,19313.291,158326.16
1529,Italy,Lombardy,2020-01-29,,,,275.8385,0.0036465423,92382.46,3.1655312e-05,36740.492,367863.2
1530,Italy,Lombardy,2020-01-30,,,,275.79163,0.0036479756,93122.54,7.9654765e-06,37378.84,354590.28
1531,Italy,Lombardy,2020-01-31,,,,277.15515,0.0043638274,93181.78,1.2683621e-06,36189.797,349572.06
1532,Italy,Lombardy,2020-02-01,,,,277.8904,0.00496938,93137.06,1.8478218e-05,24909.174,204738.78
1533,Italy,Lombardy,2020-02-02,,,,277.88788,0.004849658,93159.91,2.0527803e-05,31051.701,284162.84
1534,Italy,Lombardy,2020-02-03,,,,280.39886,0.0053285067,92953.875,8.980558e-06,37408.633,359179.7
1535,Italy,Lombardy,2020-02-04,,,,277.81436,0.0034375887,92337.43,7.641651e-05,38438.18,394930.56
1536,Italy,Lombardy,2020-02-05,,,,275.91595,0.0019162619,93363.086,1.5802965e-05,40601.703,431946.34
1537,Italy,Lombardy,2020-02-06,,,,274.56726,0.0022050308,94004.72,0.0,42008.812,430241.88
1538,Italy,Lombardy,2020-02-07,,,,275.25266,0.002810635,93820.41,0.0,42824.742,443186.97
1539,Italy,Lombardy,2020-02-08,,,,275.39783,0.0033024205,93998.41,2.587007e-09,41093.67,408080.5
1540,Italy,Lombardy,2020-02-09,,,,276.01895,0.003652676,94032.04,1.0802264e-05,40210.734,389944.12
1541,Italy,Lombardy,2020-02-10,,,,278.34778,0.004779755,92831.7,4.7135803e-05,29375.111,239333.61
1542,Italy,Lombardy,2020-02-11,,,,279.64478,0.0033540744,92291.055,3.1492846e-06,44472.98,451596.62
1543,Italy,Lombardy,2020-02-12,,,,277.41364,0.0023991684,93025.28,3.5878773e-07,46549.062,484275.12
1544,Italy,Lombardy,2020-02-13,,,,276.60306,0.003221621,93078.34,6.170308e-05,45336.97,448890.84
1545,Italy,Lombardy,2020-02-14,,,,277.80984,0.0038581092,93129.16,1.3049921e-05,45431.812,466109.0
1546,Italy,Lombardy,2020-02-15,,,,277.48166,0.0035635978,93947.43,2.587007e-09,47864.867,476812.12
