,Country/Region,Province/State,date,Deaths,Confirmed,Recovered,t2m,q2m,sp,tp,uvb,ssrd
763,Mainland China,Liaoning,2019-12-14,,,,268.74246,0.001649914,100162.13,0.0,32936.484,354362.97
764,Mainland China,Liaoning,2019-12-15,,,,272.1351,0.002477087,99704.04,1.6428108e-05,32312.984,331431.88
765,Mainland China,Liaoning,2019-12-16,,,,272.54764,0.003315533,98963.234,0.00038566682,9415.035,71418.984
766,Mainland China,Liaoning,2019-12-17,,,,265.9435,0.0012651496,99924.125,8.2952914e-07,30138.59,307877.3
767,Mainland China,Liaoning,2019-12-18,,,,262.79572,0.0010367925,99979.72,2.4656982e-08,32825.863,357325.78
768,Mainland China,Liaoning,2019-12-19,,,,262.668,0.0010742854,99994.92,7.1811826e-07,31059.646,323999.3
769,Mainland China,Liaoning,2019-12-20,,,,266.88455,0.0014636338,99635.586,6.8081494e-07,32237.328,346958.1
770,Mainland China,Liaoning,2019-12-21,,,,266.276,0.001504014,99554.64,1.0955333e-06,32299.26,345904.22
771,Mainland China,Liaoning,2019-12-22,,,,265.5015,0.0017421144,99401.58,7.7998004e-05,22100.775,201573.22
772,Mainland China,Liaoning,2019-12-23,,,,261.6899,0.0010905986,100108.73,3.2546421e-09,32861.996,352368.2
773,Mainland China,Liaoning,2019-12-24,,,,267.16794,0.0018247868,99602.87,1.7670602e-05,29471.057,300675.53
774,Mainland China,Liaoning,2019-12-25,,,,265.38507,0.0015474112,99714.33,5.2581177e-06,27250.475,270713.7
775,Mainland China,Liaoning,2019-12-26,,,,260.7583,0.00094887015,99528.15,3.4511547e-07,31697.166,330817.1
776,Mainland China,Liaoning,2019-12-27,,,,264.82068,0.0015217435,99369.8,9.712604e-07,32500.727,343583.62
777,Mainland China,Liaoning,2019-12-28,,,,270.46164,0.0026566782,99314.22,4.9109985e-06,32259.795,333740.94
778,Mainland China,Liaoning,2019-12-29,,,,267.0864,0.0022081796,99626.086,8.840001e-05,18600.832,168221.2
779,Mainland China,Liaoning,2019-12-30,,,,258.52942,0.00063953473,100545.24,5.6680386e-07,32707.963,358003.53
780,Mainland China,Liaoning,2019-12-31,,,,261.2453,0.00082427857,100235.914,0.0,33562.582,369760.6
781,Mainland China,Liaoning,2020-01-01,,,,261.38705,0.000935632,100202.414,0.0,33812.258,369894.25
782,Mainland China,Liaoning,2020-01-02,,,,263.40683,0.0011229465,100029.69,0.0,33974.754,366115.12
783,Mainland China,Liaoning,2020-01-03,,,,265.68427,0.001454706,99744.18,0.0,34213.855,363266.47
784,Mainland China,Liaoning,2020-01-04,,,,266.51324,0.0014976622,100092.65,0.0,34475.684,366105.4
785,Mainland China,Liaoning,2020-01-05,,,,269.15665,0.0019063636,100084.98,1.8216751e-05,33881.527,354646.66
786,Mainland China,Liaoning,2020-01-06,,,,270.98782,0.002727782,99658.945,3.029552e-05,19027.266,164109.73
787,Mainland China,Liaoning,2020-01-07,,,,267.49167,0.0016634582,99295.41,5.3673666e-06,23321.63,206655.42
788,Mainland China,Liaoning,2020-01-08,,,,265.5924,0.0015266121,99696.805,3.5945075e-06,30687.977,309257.16
789,Mainland China,Liaoning,2020-01-09,,,,264.40607,0.0013783186,99740.54,6.5873934e-08,35219.445,372710.2
790,Mainland China,Liaoning,2020-01-10,,,,265.51135,0.0014493576,99502.28,6.09661e-10,35970.17,379426.78
791,Mainland China,Liaoning,2020-01-11,,,,263.44348,0.0010989861,99566.99,4.167513e-08,33796.867,345669.34
792,Mainland China,Liaoning,2020-01-12,,,,261.42075,0.000945231,99354.09,3.191494e-08,36397.36,384643.66
793,Mainland China,Liaoning,2020-01-13,,,,261.39545,0.00088513864,99732.41,1.3012958e-08,37294.8,398455.2
794,Mainland China,Liaoning,2020-01-14,,,,260.66687,0.0008932412,100040.77,0.0,37734.566,405627.2
795,Mainland China,Liaoning,2020-01-15,,,,262.32187,0.0011165516,100082.195,4.0644063e-10,38174.434,408234.22
796,Mainland China,Liaoning,2020-01-16,,,,262.84067,0.0010234886,100060.02,0.0,38701.4,415059.9
797,Mainland China,Liaoning,2020-01-17,,,,263.81662,0.0011549941,99661.914,0.0,38303.4,398585.3
798,Mainland China,Liaoning,2020-01-18,,,,267.99838,0.0017372597,99005.38,2.5396817e-05,37496.793,381631.16
799,Mainland China,Liaoning,2020-01-19,,,,265.6846,0.0013321859,99038.875,1.8026096e-06,37670.42,386350.7
800,Mainland China,Liaoning,2020-01-20,,,,265.15005,0.001113304,99697.98,1.9822896e-07,39998.49,425289.97
801,Mainland China,Liaoning,2020-01-21,,,,270.62875,0.0020590136,99564.875,8.331077e-06,40658.58,423032.94
802,Mainland China,Liaoning,2020-01-22,,2.0,,270.28986,0.0025305715,99533.766,1.6200942e-05,32169.162,312876.66
803,Mainland China,Liaoning,2020-01-23,,3.0,,267.3768,0.0013867201,100378.76,2.7969027e-06,36086.125,369313.66
804,Mainland China,Liaoning,2020-01-24,,4.0,,264.2734,0.00080319255,100677.734,0.0,42342.16,454837.03
805,Mainland China,Liaoning,2020-01-25,,17.0,,266.22516,0.0011644594,100416.88,0.0,42835.953,448514.56
806,Mainland China,Liaoning,2020-01-26,,21.0,,266.92703,0.0011766996,100189.67,4.0644063e-10,43268.465,460759.06
807,Mainland China,Liaoning,2020-01-27,,27.0,,270.20523,0.0016401022,99590.03,6.2965532e-06,32415.338,292392.94
808,Mainland China,Liaoning,2020-01-28,,34.0,,269.43488,0.0015075092,99554.66,9.0588155e-06,33021.2,299693.1
809,Mainland China,Liaoning,2020-01-29,,39.0,1.0,265.56784,0.0011949969,99542.33,0.0,41000.297,399667.7
810,Mainland China,Liaoning,2020-01-30,,41.0,1.0,263.98242,0.0010044794,99448.69,0.0,45799.68,489781.06
811,Mainland China,Liaoning,2020-01-31,,48.0,1.0,266.4507,0.0012447886,99434.67,0.0,46436.242,486282.22
812,Mainland China,Liaoning,2020-02-01,0.0,64.0,1.0,266.32196,0.0011880114,99990.55,2.986194e-06,12636.351,137901.56
813,Mainland China,Liaoning,2020-02-02,0.0,70.0,1.0,264.1147,0.0011248197,99916.23,1.8156563e-05,35513.56,329981.38
814,Mainland China,Liaoning,2020-02-03,0.0,74.0,1.0,264.37643,0.0010561413,99774.06,3.9734605e-06,48117.96,509122.34
815,Mainland China,Liaoning,2020-02-04,0.0,81.0,2.0,259.7439,0.0005072603,100351.734,3.8452401e-07,47434.977,506437.5
816,Mainland China,Liaoning,2020-02-05,0.0,89.0,4.0,257.2556,0.0004696706,100844.56,9.356862e-10,49585.094,535072.56
817,Mainland China,Liaoning,2020-02-06,0.0,94.0,5.0,262.63043,0.000997679,100213.05,6.9460395e-07,50126.9,524342.3
818,Mainland China,Liaoning,2020-02-07,0.0,99.0,7.0,265.05057,0.0013206998,99990.836,7.120292e-07,44568.004,441900.47
819,Mainland China,Liaoning,2020-02-08,0.0,105.0,8.0,266.02322,0.0012279897,100035.89,1.4961006e-09,51705.65,536559.44
820,Mainland China,Liaoning,2020-02-09,0.0,107.0,12.0,269.96173,0.0019077747,99180.53,8.931658e-08,51041.234,511957.66
821,Mainland China,Liaoning,2020-02-10,0.0,108.0,13.0,272.32706,0.0026122762,99266.1,7.615438e-07,53292.312,535865.06
822,Mainland China,Liaoning,2020-02-11,0.0,111.0,19.0,277.28177,0.0038960713,99038.18,4.3819277e-06,46714.387,454329.56
823,Mainland China,Liaoning,2020-02-12,1.0,116.0,20.0,277.1227,0.004324011,98589.164,1.7943295e-06,39955.777,368925.34
824,Mainland China,Liaoning,2020-02-13,1.0,117.0,22.0,274.57022,0.0036689243,99130.336,3.1419222e-05,36531.1,339444.56
825,Mainland China,Liaoning,2020-02-14,1.0,119.0,29.0,267.76178,0.0018312972,99921.61,0.00023408888,26246.951,229878.27
826,Mainland China,Liaoning,2020-02-15,1.0,119.0,31.0,266.21326,0.00149958,99335.27,0.000253808,25506.074,198814.08
827,Mainland China,Liaoning,2020-02-16,1.0,121.0,40.0,264.31433,0.0010147326,99327.99,2.2476299e-05,51635.188,478804.75
828,Mainland China,Liaoning,2020-02-17,1.0,121.0,43.0,263.85925,0.0009432742,99639.12,1.8701257e-10,58689.09,610883.7
829,Mainland China,Liaoning,2020-02-18,1.0,121.0,53.0,269.3701,0.0017573158,99745.27,0.0,59482.555,604081.4
830,Mainland China,Liaoning,2020-02-19,1.0,121.0,55.0,270.0948,0.0018800814,100111.49,1.1226988e-09,59671.164,601276.5
831,Mainland China,Liaoning,2020-02-20,1.0,121.0,59.0,273.78464,0.0028792426,100121.625,5.2083273e-05,56842.285,555306.8
832,Mainland China,Liaoning,2020-02-21,1.0,121.0,61.0,273.47116,0.0028965028,99422.07,0.00023731389,31457.305,284499.78
833,Mainland China,Liaoning,2020-02-22,1.0,121.0,66.0,270.35736,0.0016261246,99710.94,2.3098153e-06,57381.87,558851.75
834,Mainland China,Liaoning,2020-02-23,1.0,121.0,73.0,275.05417,0.0026149654,99181.02,1.6743672e-07,59958.74,585145.6
835,Mainland China,Liaoning,2020-02-24,1.0,121.0,80.0,275.64777,0.0023794032,99468.84,1.0353913e-06,59352.875,568941.94
836,Mainland China,Liaoning,2020-02-25,1.0,121.0,83.0,273.37927,0.0018003252,99693.36,5.697151e-07,50443.156,461917.97
837,Mainland China,Liaoning,2020-02-26,1.0,121.0,88.0,271.40894,0.0014983586,100332.305,0.0,66262.734,674997.5
838,Mainland China,Liaoning,2020-02-27,1.0,121.0,93.0,273.5639,0.0017149025,99715.27,2.0140988e-06,66339.66,669652.06
839,Mainland China,Liaoning,2020-02-28,1.0,121.0,93.0,273.5109,0.0029200423,99092.09,3.0325231e-05,43529.72,399503.78
840,Mainland China,Liaoning,2020-02-29,1.0,121.0,96.0,272.78015,0.0024963368,99311.53,1.8561273e-05,46466.77,421176.94
841,Mainland China,Liaoning,2020-03-01,1.0,122.0,103.0,272.06763,0.0020586874,99501.45,7.0145065e-06,60817.383,581998.25
842,Mainland China,Liaoning,2020-03-02,1.0,122.0,103.0,272.23117,0.001994031,99662.6,4.8844257e-05,69427.055,697855.5
843,Mainland China,Liaoning,2020-03-03,1.0,125.0,106.0,271.54706,0.0025284297,99422.41,0.00014031999,41706.754,361740.16
844,Mainland China,Liaoning,2020-03-04,1.0,125.0,106.0,268.51187,0.0015679935,99863.79,9.676719e-06,62132.895,594445.5
845,Mainland China,Liaoning,2020-03-05,1.0,125.0,106.0,273.10962,0.0021715008,99174.87,3.4813635e-08,73733.94,749005.7
846,Mainland China,Liaoning,2020-03-06,1.0,125.0,106.0,276.62726,0.0036547144,98789.71,6.480595e-05,63366.75,597272.3
847,Mainland China,Liaoning,2020-03-07,1.0,125.0,107.0,276.25162,0.004046207,98928.74,1.7849386e-05,47991.082,439542.62
848,Mainland China,Liaoning,2020-03-08,1.0,125.0,109.0,277.20572,0.004353874,98866.13,9.3752904e-05,50764.54,451620.12
849,Mainland China,Liaoning,2020-03-09,1.0,125.0,109.0,274.62473,0.003024582,98915.2,6.845973e-05,39741.086,351715.12
850,Mainland China,Liaoning,2020-03-10,1.0,125.0,111.0,273.86057,0.0017557188,98671.21,1.6084489e-06,76203.47,760586.2
851,Mainland China,Liaoning,2020-03-11,,,,276.33786,0.002487063,98610.57,1.7994274e-06,79086.93,787360.3
852,Mainland China,Liaoning,2020-03-12,,,,273.3054,0.0015169042,99466.086,3.8013837e-05,65245.598,625179.4
853,Mainland China,Liaoning,2020-03-13,,,,273.33823,0.0016322902,99236.81,0.0,81113.43,825966.0
854,Mainland China,Liaoning,2020-03-14,,,,276.4959,0.0021173009,98391.92,6.0932314e-07,76390.21,731312.6
855,Mainland China,Liaoning,2020-03-15,,,,270.5362,0.0011802787,99299.56,3.8271482e-06,80285.71,809596.94
856,Mainland China,Liaoning,2020-03-16,,,,275.95056,0.0024400465,98606.38,6.682327e-06,83661.305,825695.75
857,Mainland China,Liaoning,2020-03-17,,,,279.37506,0.002724829,98282.45,2.4555923e-06,83519.17,819869.75
858,Mainland China,Liaoning,2020-03-18,,,,281.8166,0.0034994232,97489.13,5.883077e-05,80697.414,768991.5
859,Mainland China,Liaoning,2020-03-19,,,,276.9398,0.002500737,98006.12,1.4256986e-05,79991.586,767860.7
860,Mainland China,Liaoning,2020-03-20,,,,279.7586,0.0030043041,98046.29,8.890645e-06,63673.848,582909.25
861,Mainland China,Liaoning,2020-03-21,,,,277.1285,0.002567185,98731.19,1.993263e-05,66676.266,622128.0
862,Mainland China,Liaoning,2020-03-22,,,,280.037,0.0027898913,98818.12,4.2501765e-06,84705.055,822091.9
863,Mainland China,Liaoning,2020-03-23,,,,nan,nan,nan,3.1533524e-08,230701.23,2231346.8
864,Mainland China,Guangxi,2019-11-01,,,,294.5339,0.011295588,97196.26,3.807057e-05,60714.98,526286.44
865,Mainland China,Guangxi,2019-11-02,,,,294.71738,0.012634073,97198.555,0.00013761313,48066.086,401638.22
866,Mainland China,Guangxi,2019-11-03,,,,293.43268,0.011274919,97318.46,2.6791793e-06,61991.77,543300.4
867,Mainland China,Guangxi,2019-11-04,,,,292.4449,0.00875819,97309.96,5.2112917e-08,80707.21,756684.44
868,Mainland China,Guangxi,2019-11-05,,,,292.04642,0.008963684,97005.836,9.586707e-07,80465.15,754414.8
869,Mainland China,Guangxi,2019-11-06,,,,292.63757,0.009745714,96969.66,6.47962e-06,66760.555,597272.44
870,Mainland China,Guangxi,2019-11-07,,,,292.1102,0.009001218,97352.12,2.4808946e-07,71628.164,663221.1
871,Mainland China,Guangxi,2019-11-08,,,,291.26868,0.008422288,97502.11,1.2553733e-07,76993.06,724570.8
872,Mainland China,Guangxi,2019-11-09,,,,291.48846,0.008619489,97395.75,6.446323e-08,77014.79,721313.06
873,Mainland China,Guangxi,2019-11-10,,,,292.15732,0.009116736,97156.42,1.1936358e-07,72149.13,658164.94
874,Mainland China,Guangxi,2019-11-11,,,,293.49414,0.009945143,96929.23,1.6139184e-08,77197.83,714224.4
875,Mainland China,Guangxi,2019-11-12,,,,295.06924,0.01280404,97100.414,7.880262e-05,57139.453,517458.3
876,Mainland China,Guangxi,2019-11-13,,,,291.61255,0.010766522,97792.695,0.00017721135,25566.066,197086.97
877,Mainland China,Guangxi,2019-11-14,,,,290.6459,0.007924075,97491.195,2.6043463e-07,60996.81,554076.1
878,Mainland China,Guangxi,2019-11-15,,,,293.71432,0.011136912,97028.03,1.7550603e-06,68440.2,627430.8
879,Mainland China,Guangxi,2019-11-16,,,,294.7394,0.013252139,96809.71,6.102722e-05,43860.16,381370.3
880,Mainland China,Guangxi,2019-11-17,,,,294.89783,0.013842716,97001.41,0.00029500894,41104.18,365524.9
881,Mainland China,Guangxi,2019-11-18,,,,287.225,0.008033374,97694.26,0.0001260472,21936.766,182617.81
882,Mainland China,Guangxi,2019-11-19,,,,288.06595,0.00746422,97620.77,4.5060033e-06,50318.523,449560.97
883,Mainland China,Guangxi,2019-11-20,,,,288.842,0.008139776,97571.234,4.904676e-06,47913.965,437007.4
884,Mainland China,Guangxi,2019-11-21,,,,289.22055,0.00860433,97501.56,1.7361244e-06,53572.812,481732.6
885,Mainland China,Guangxi,2019-11-22,,,,291.41946,0.009911627,97193.83,1.946607e-06,62314.543,576664.56
886,Mainland China,Guangxi,2019-11-23,,,,293.59113,0.011385466,97138.73,1.5413318e-05,60369.543,550888.5
887,Mainland China,Guangxi,2019-11-24,,,,293.50677,0.011679952,97445.77,0.00012077503,48707.125,437021.5
888,Mainland China,Guangxi,2019-11-25,,,,288.5027,0.008196299,97769.36,1.2556322e-05,46764.19,423705.0
889,Mainland China,Guangxi,2019-11-26,,,,288.9171,0.008684063,97581.79,6.35644e-05,53537.97,488450.25
890,Mainland China,Guangxi,2019-11-27,,,,286.21472,0.007729852,97904.05,7.448776e-05,22279.742,180415.64
891,Mainland China,Guangxi,2019-11-28,,,,284.73462,0.006183489,97946.125,4.909531e-06,47164.332,427184.16
892,Mainland China,Guangxi,2019-11-29,,,,285.95197,0.007115769,97677.69,1.8541612e-05,45103.54,402996.88
893,Mainland China,Guangxi,2019-11-30,,,,287.30542,0.008374966,97519.68,0.00011965931,24103.645,194926.19
894,Mainland China,Guangxi,2019-12-01,,,,284.3725,0.006342402,97950.41,4.4247667e-05,18419.602,146783.08
895,Mainland China,Guangxi,2019-12-02,,,,284.47046,0.004774331,98103.15,6.1624846e-08,59524.42,564550.44
896,Mainland China,Guangxi,2019-12-03,,,,285.26578,0.004543205,98014.53,6.573258e-08,64180.535,619385.7
897,Mainland China,Guangxi,2019-12-04,,,,285.9057,0.0043741683,98106.81,7.572957e-07,62738.312,604709.94
898,Mainland China,Guangxi,2019-12-05,,,,285.75238,0.0040064417,98324.31,3.9052804e-07,65506.824,633325.9
899,Mainland China,Guangxi,2019-12-06,,,,284.37192,0.0038888718,98312.234,0.0,68811.586,688679.25
900,Mainland China,Guangxi,2019-12-07,,,,283.82922,0.0038101806,98164.56,0.0,68721.61,692935.4
901,Mainland China,Guangxi,2019-12-08,,,,284.7469,0.0040938915,97984.24,0.0,68472.25,685617.5
902,Mainland China,Guangxi,2019-12-09,,,,284.80295,0.004343598,97613.88,0.0,63218.824,613647.06
903,Mainland China,Guangxi,2019-12-10,,,,285.45428,0.004715039,97415.016,0.0,68266.7,677016.1
904,Mainland China,Guangxi,2019-12-11,,,,286.2227,0.005044974,97441.766,0.0,67998.81,668721.1
905,Mainland China,Guangxi,2019-12-12,,,,287.70895,0.0062841377,97545.7,0.0,67213.27,652238.3
906,Mainland China,Guangxi,2019-12-13,,,,289.68063,0.008047964,97641.44,2.313682e-07,65370.566,623746.75
907,Mainland China,Guangxi,2019-12-14,,,,290.84436,0.009659907,97423.91,6.930174e-06,51353.312,462518.75
908,Mainland China,Guangxi,2019-12-15,,,,292.68396,0.010623984,97187.914,8.125638e-06,52425.297,469698.5
909,Mainland China,Guangxi,2019-12-16,,,,293.41968,0.012164431,97101.83,3.0343177e-05,36713.613,333142.16
910,Mainland China,Guangxi,2019-12-17,,,,293.25073,0.0119470125,97239.26,9.0389156e-05,40953.266,358368.1
911,Mainland China,Guangxi,2019-12-18,,,,288.2407,0.008870001,97526.914,0.00019627863,29388.133,239209.5
912,Mainland China,Guangxi,2019-12-19,,,,283.87772,0.006721267,97676.29,0.00014592818,18094.662,139992.67
913,Mainland China,Guangxi,2019-12-20,,,,283.3404,0.0068349,97524.09,0.00013147022,18273.68,143226.45
914,Mainland China,Guangxi,2019-12-21,,,,283.49097,0.0071799383,97375.62,0.00015614645,18650.262,147141.23
915,Mainland China,Guangxi,2019-12-22,,,,284.50885,0.007461022,97113.44,5.6867713e-05,19754.406,157645.61
916,Mainland China,Guangxi,2019-12-23,,,,286.5862,0.009099112,97211.94,0.000153581,21925.82,173925.47
917,Mainland China,Guangxi,2019-12-24,,,,286.58902,0.009162481,97209.33,0.00013374149,19959.621,151389.77
918,Mainland China,Guangxi,2019-12-25,,,,289.41852,0.010552613,97018.48,0.00022296565,30477.06,263170.9
919,Mainland China,Guangxi,2019-12-26,,,,284.45358,0.006458881,97742.86,5.4252385e-05,20481.14,161584.61
920,Mainland China,Guangxi,2019-12-27,,,,284.9795,0.0057107834,97658.25,8.164053e-05,45473.336,403599.22
921,Mainland China,Guangxi,2019-12-28,,,,285.55396,0.0071935705,97462.69,3.351248e-05,45417.8,400857.6
922,Mainland China,Guangxi,2019-12-29,,,,288.58795,0.00901766,97375.016,8.8456345e-06,50493.574,450223.75
923,Mainland China,Guangxi,2019-12-30,,,,289.44363,0.00937815,97823.48,5.2884647e-05,38563.98,331737.56
924,Mainland China,Guangxi,2019-12-31,,,,288.01413,0.008060458,98075.15,9.877845e-06,36959.023,337783.5
925,Mainland China,Guangxi,2020-01-01,,,,289.74866,0.0095119495,97845.984,7.761285e-06,44484.625,382358.47
926,Mainland China,Guangxi,2020-01-02,,,,290.58588,0.010713256,97744.33,4.9557588e-05,35566.445,304310.2
927,Mainland China,Guangxi,2020-01-03,,,,290.4082,0.010489035,97644.31,5.466174e-05,36615.63,303996.7
928,Mainland China,Guangxi,2020-01-04,,,,289.9584,0.009981207,97424.96,2.2743761e-05,40555.375,345266.28
929,Mainland China,Guangxi,2020-01-05,,,,292.18372,0.010726381,97302.16,1.3248943e-05,52156.88,461744.88
930,Mainland China,Guangxi,2020-01-06,,,,293.07263,0.011975292,97128.99,8.9211746e-05,35235.65,300959.9
931,Mainland China,Guangxi,2020-01-07,,,,292.23453,0.011141399,97312.336,3.912147e-05,47561.457,420452.8
932,Mainland China,Guangxi,2020-01-08,,,,291.40134,0.0103939595,97229.81,2.8701576e-05,50748.168,444779.22
933,Mainland China,Guangxi,2020-01-09,,,,291.51105,0.0109151965,97031.28,7.97686e-05,40746.02,341477.0
934,Mainland China,Guangxi,2020-01-10,,,,289.24155,0.00998141,97027.195,0.00019005583,32773.914,281441.94
935,Mainland China,Guangxi,2020-01-11,,,,282.5887,0.0063212765,97477.78,0.00019559848,17034.857,133609.12
936,Mainland China,Guangxi,2020-01-12,,,,284.28998,0.006094101,97309.49,2.4006817e-05,52875.953,481079.66
937,Mainland China,Guangxi,2020-01-13,,,,285.88257,0.0077688512,97206.06,0.00016581776,40040.617,344721.75
938,Mainland China,Guangxi,2020-01-14,,,,283.7308,0.0077635567,97257.0,0.00032385494,11827.008,86776.85
939,Mainland China,Guangxi,2020-01-15,,,,286.45853,0.008992854,97108.78,0.0002726255,27360.117,224812.22
940,Mainland China,Guangxi,2020-01-16,,,,282.71118,0.006546393,97597.336,0.00014365563,16605.0,129115.36
941,Mainland China,Guangxi,2020-01-17,,,,281.8549,0.005816205,97626.27,7.720054e-05,22861.322,175976.97
942,Mainland China,Guangxi,2020-01-18,,,,281.9005,0.0063827606,97556.12,0.00014247389,18849.744,145674.75
943,Mainland China,Guangxi,2020-01-19,,,,283.70215,0.006243711,97690.055,4.248123e-05,30657.729,255167.88
944,Mainland China,Guangxi,2020-01-20,,,,284.32578,0.007523113,97575.836,8.439639e-05,20288.984,156159.34
945,Mainland China,Guangxi,2020-01-21,,,,288.2798,0.009931497,97366.3,7.9135454e-05,33115.668,269340.75
946,Mainland China,Guangxi,2020-01-22,,2.0,,291.485,0.011885995,97118.234,8.130248e-05,34744.125,304329.7
947,Mainland China,Guangxi,2020-01-23,,5.0,,291.35913,0.011544867,97094.58,0.00020290026,38115.977,331380.0
948,Mainland China,Guangxi,2020-01-24,,23.0,,285.98495,0.008939254,97336.64,0.0010344466,22294.84,182079.66
949,Mainland China,Guangxi,2020-01-25,,23.0,,280.72525,0.0062349727,97444.19,0.00090690405,12054.641,89166.42
950,Mainland China,Guangxi,2020-01-26,,36.0,,281.2737,0.005170108,97447.34,1.6830145e-05,67480.31,639522.5
951,Mainland China,Guangxi,2020-01-27,,46.0,,280.8021,0.004751254,97398.07,1.11561885e-05,63192.902,594405.1
952,Mainland China,Guangxi,2020-01-28,,51.0,2.0,281.35974,0.0047374167,97627.53,7.404924e-06,57209.242,528942.4
953,Mainland China,Guangxi,2020-01-29,,58.0,2.0,282.61038,0.0048455023,97753.46,1.7027646e-06,65283.78,602227.2
954,Mainland China,Guangxi,2020-01-30,,78.0,2.0,283.7838,0.004775634,97663.19,1.4942305e-08,76526.83,730705.94
955,Mainland China,Guangxi,2020-01-31,,87.0,2.0,285.56476,0.0054468503,97549.79,1.3245067e-06,68814.305,633124.5
956,Mainland China,Guangxi,2020-02-01,0.0,100.0,2.0,285.6287,0.0071294094,97485.53,0.00011823676,10633.322,86195.49
957,Mainland China,Guangxi,2020-02-02,0.0,111.0,2.0,286.0615,0.008710929,97539.3,0.00042605624,26849.217,216489.69
958,Mainland China,Guangxi,2020-02-03,0.0,127.0,7.0,283.2439,0.0074132076,97636.39,0.0005032635,12636.57,95285.266
959,Mainland China,Guangxi,2020-02-04,0.0,139.0,10.0,283.54825,0.0074664606,97590.88,0.0001516888,19050.984,152848.05
960,Mainland China,Guangxi,2020-02-05,0.0,150.0,13.0,284.66037,0.008325342,97331.36,0.0003523429,15103.047,110817.8
961,Mainland China,Guangxi,2020-02-06,0.0,168.0,14.0,286.70532,0.009371484,97377.016,0.00041131262,23120.713,188327.98
962,Mainland China,Guangxi,2020-02-07,0.0,172.0,17.0,284.72726,0.007938058,97779.78,0.00014699464,16025.669,128268.78
963,Mainland China,Guangxi,2020-02-08,0.0,183.0,17.0,283.12234,0.0069548315,98131.44,9.822631e-05,18463.92,146781.27
964,Mainland China,Guangxi,2020-02-09,1.0,195.0,18.0,284.01016,0.006730904,98036.67,4.7732447e-06,32690.885,283369.12
965,Mainland China,Guangxi,2020-02-10,1.0,210.0,24.0,285.79425,0.008065765,97576.26,2.6275817e-05,42112.81,358228.28
966,Mainland China,Guangxi,2020-02-11,1.0,215.0,33.0,288.4867,0.010250734,97313.6,9.88709e-05,38286.668,338866.12
967,Mainland China,Guangxi,2020-02-12,1.0,222.0,32.0,290.68832,0.01197107,97035.13,0.0006087335,33624.152,274168.03
968,Mainland China,Guangxi,2020-02-13,2.0,222.0,33.0,292.74652,0.013004801,96641.82,0.0006118622,39214.125,324747.66
969,Mainland China,Guangxi,2020-02-14,2.0,226.0,36.0,293.85565,0.014021111,96522.734,0.0009163754,38436.773,333003.75
970,Mainland China,Guangxi,2020-02-15,2.0,235.0,44.0,286.00882,0.008112816,97364.195,0.00057703507,33239.08,285290.56
971,Mainland China,Guangxi,2020-02-16,2.0,237.0,49.0,283.07654,0.0042438866,98092.62,2.7091558e-06,73015.38,678959.9
972,Mainland China,Guangxi,2020-02-17,2.0,238.0,53.0,284.58487,0.0041483343,98263.266,7.865281e-09,79978.31,759000.5
973,Mainland China,Guangxi,2020-02-18,2.0,242.0,69.0,285.96704,0.004957971,97918.734,8.833431e-07,80445.516,740810.4
974,Mainland China,Guangxi,2020-02-19,2.0,244.0,86.0,287.2137,0.0070167715,97755.1,6.3010243e-06,61059.074,535650.3
975,Mainland China,Guangxi,2020-02-20,2.0,245.0,90.0,288.53592,0.0091808215,97880.88,6.205727e-05,35159.88,284648.16
976,Mainland China,Guangxi,2020-02-21,2.0,246.0,97.0,288.99048,0.009328985,98224.98,5.463017e-05,44770.63,397064.47
977,Mainland China,Guangxi,2020-02-22,2.0,249.0,104.0,289.82394,0.009560179,98068.25,5.066949e-06,67181.91,598839.0
978,Mainland China,Guangxi,2020-02-23,2.0,249.0,106.0,291.341,0.009976573,97665.95,1.4958035e-05,69993.57,626891.8
979,Mainland China,Guangxi,2020-02-24,2.0,251.0,112.0,292.46844,0.010718974,97237.766,1.2870188e-05,67194.21,610345.1
980,Mainland China,Guangxi,2020-02-25,2.0,252.0,134.0,292.80588,0.011644114,97209.516,1.8486706e-05,59624.18,521699.2
981,Mainland China,Guangxi,2020-02-26,2.0,252.0,147.0,293.74536,0.01207014,97305.555,1.2593936e-05,68350.05,597667.0
982,Mainland China,Guangxi,2020-02-27,2.0,252.0,161.0,294.06204,0.012110511,97240.76,2.5605706e-05,70270.92,620451.9
983,Mainland China,Guangxi,2020-02-28,2.0,252.0,168.0,293.15292,0.012129964,97069.83,4.026632e-05,52416.02,437655.9
984,Mainland China,Guangxi,2020-02-29,2.0,252.0,176.0,293.32562,0.012692506,96870.125,0.0001402368,58944.145,513602.16
985,Mainland China,Guangxi,2020-03-01,2.0,252.0,181.0,292.7442,0.012268891,97032.54,0.00012325484,48894.305,406900.47
986,Mainland China,Guangxi,2020-03-02,2.0,252.0,192.0,291.30368,0.011728143,97088.484,0.00049878727,40840.926,322562.44
987,Mainland China,Guangxi,2020-03-03,2.0,252.0,202.0,287.54492,0.009963451,97303.086,0.0010185774,27145.7,215418.72
988,Mainland China,Guangxi,2020-03-04,2.0,252.0,210.0,284.53235,0.0076666437,97587.35,0.00050021475,21336.898,164839.34
